,0
0,1.6576705672902605
1,5.30389647683381
2,1.7455683894794163
3,0.04424548877003845
4,0.002044813799464135
5,0.03535708598947616
6,-2.320165725539283
7,2.4398949023056247
8,2.29286335255415
9,-0.009534853719021186
10,-0.03280150799697685
11,-0.029245993934624806
12,4.057307575738832
13,13.315343964130825
14,-7.34247782997798
15,-0.08670958446154797
16,-0.032730946858400514
17,-0.021459943216479822
18,-11.775130354764343
19,29.099718550273224
20,-2.230142814773558
21,0.08369604824320176
22,-0.009178856662798635
23,0.004586696567789705
24,-36.690117576642066
25,-4.478205191292091
26,41.51761756418594
27,43.03323560734754
28,-20.89174257387809
29,7.291611470953406
30,-46.77918594188213
31,-34.58183070326413
32,-32.33621411758372
33,-24.536025920944326
34,-24.919313645786303
35,-25.506381820176045
36,-31.145169863772892
37,-40.55546080583568
38,2.91797864875776
39,34.27058472248439
40,-5.685193150883691
41,46.05384260325444
42,-0.00037339164138424155
43,-0.0009129287115082832
44,0.0009513284226314311
45,0.0003621183658230713
46,-3.766595726724647e-05
47,0.0003124406783635465
48,0.00012539418143991954
49,-7.147129909127956e-05
50,0.0004339641424447784
51,0.00020407629651402089
52,7.375375814833163e-05
53,-0.00011641134020575795
54,-0.00024719360459760954
55,0.00020657293996903005
56,-0.0002576220758125653
57,0.0010213151103774052
58,0.0006275340387924197
59,0.0004591279897498586
60,-6.28559099901723e-05
61,-4.6834837937447665e-06
62,-2.4244224743655632e-05
63,-0.00023091743058780909
64,-3.258211499671416e-05
65,-0.00031240701277238277
66,-0.00022224416731866925
67,-6.246460856226994e-05
68,-0.0002785141778029361
69,-0.00011765780789440433
70,0.0003106900156242716
71,-0.00010497023484650966
72,-0.0003079502120231798
73,-0.0003470691094954424
74,0.0004595395338557358
75,-0.0005660311926536481
76,-0.0005192679852937393
77,0.00042404646216680913
78,0.001398569687884245
79,0.0015008198253632192
80,0.0009162308559731852
81,-0.000432008983320277
82,-0.00025215883719145044
83,-0.0005327948376046138
84,0.00023369895863465523
85,8.633854507544706e-05
86,-0.00022542550267625264
87,6.456874919835319e-05
88,6.536151265786484e-05
89,9.448058149517631e-05
90,-0.00012128664935544264
91,-6.652259732943056e-05
92,-0.00011767138654702677
93,-9.078191464920865e-05
94,-0.0006043899592883834
95,0.0012140855056041542
96,0.00027619299613555054
97,-0.00038682330489579406
98,0.0009686658665994247
99,8.307208712629924e-05
100,2.059600949697732e-05
101,6.712185381697183e-05
102,-7.409043665207969e-05
103,-0.00021296957071160767
104,0.0003954756698166242
105,-0.0005576383259754403
106,-0.00026326212396653864
107,0.00012433788338306155
108,8.874292755069266e-05
109,0.0002608366542812615
110,-0.00029709366837692847
111,-0.00019902296741110964
112,-0.00016014453406973383
113,3.362197337900344e-05
114,0.00013759548045435763
115,0.00016043334559368884
116,-0.00038248690067974045
117,-0.00031065050723443587
118,-0.00014067454594794
119,-0.0003459331655340696
120,-0.00019589459613053063
121,-0.00010170230957967739
122,-0.00018022775183931979
123,-3.3416389714636084e-05
124,-8.32673863635728e-06
125,-9.812863488829239e-05
126,0.00041311253450457275
127,0.00015676379602636362
128,-0.00029893336799664133
129,0.00016875217316012284
130,2.757801175872366e-05
131,-5.249895221910543e-05
132,-0.0004056497724878941
133,0.0007286648815405545
134,-0.00199994101742567
135,0.0001826811264976358
136,6.189500240729069e-05
137,0.0007056288727815075
138,-0.0001052911048971078
139,1.9366558050034396e-05
140,6.242369311934906e-05
141,0.0001072932039142601
142,1.97383783439066e-05
143,-0.0003740230134984309
144,-3.945689442165154e-05
145,-5.335127031568833e-05
146,-0.0005752292437536007
147,0.0001293310883665813
148,-0.00019025019359205676
149,-0.00028383712212939893
150,0.00010035168264423827
151,-2.4782934402535484e-05
152,-0.00047404283693680896
153,7.383997492704103e-05
154,-5.860572218317284e-05
155,-0.00010649904262662328
156,-4.361741545066272e-05
157,0.00010069550806506488
158,0.00016999940004401495
159,0.0011070191425745623
160,0.0009709815700532087
161,0.0009495553140350631
162,0.0001687833218483141
163,9.09014773332311e-05
164,0.00016756858072845826
165,0.00015838901949231932
166,8.665629931940699e-05
167,9.779916360974639e-06
168,-0.00018207299640588676
169,-0.00010523403020360617
170,-0.0003814829100188058
171,-0.0005029153963205663
172,-0.00026263112146072314
173,-0.00016434177082457618
174,-0.000822424001080878
175,-0.00040880948726142174
176,-0.00031688512965533794
177,-0.0003604377910995521
178,-0.0002874055768547837
179,-0.0006177778749334797
