-0.8970426115431919,0.34236640198615925,0.083992662766987,172.31287369068758,-2023.9487462297075,-16.597896156777082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08162064263806347,0.021327244370076378,0.083992662766987,-1890.853296208067,-176.7880992745424,31.431301132340085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4253298340537753,0.4717306684909498,0.0490829510179302,380.278062914602,-2580.1317424358217,-199.98856517602584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06508712491872795,-0.03531645785221367,0.04908295101793022,-1561.1714756823944,-73.3933845483831,1074.1412494622818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4215938341780201,0.34139140716219457,0.04487567855046223,460.8235634492305,-2249.159926025722,-414.55423980309456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07811049300397026,-0.08339910934473076,0.04487567855046224,-1754.012704755715,-42.75358329391934,696.7145976134442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4247297584724258,0.4986176908863141,0.0498381546188332,492.0726102704308,-2654.812412324635,-312.82258130076735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07695286851607143,-0.0657092528396139,0.04983815461883323,-1568.2834083347318,-5.050937777088437,1148.340432405783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4357241637887723,0.4398420924836737,0.04898329614704281,-521.0984803431103,-2508.8967633039633,925.8688361795532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04158950540583753,0.25748380379804003,0.04898329614704281,-1934.175690071533,-647.5472758864364,955.1789065680651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8030977985456569,0.06529923712834913,0.15019103192341787,232.49490932426858,-2267.6440381991524,-1211.0658593847043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.49254115015186234,-0.9141164881917266,0.1501910319234179,-2769.313416289161,-628.75793177296,-654.5801249111147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43018431058650086,0.30522153821477277,0.0444996158381031,296.2600971836118,-2170.252957200073,-196.37025396793686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05869825742722017,-0.031163964249609107,0.04449961583810311,-1733.5670672850245,-125.16842378849486,555.6976527886906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0021319497667949,0.3454808262423041,0.09272550745032615,397.58687724300825,-2025.1239176300292,-708.9519617197687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2141369473987921,-0.3172251809585048,0.09272550745032616,-2143.925599535671,-210.6160262183649,-34.56337677526776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43197432222148036,0.5131568171290217,0.05086880057084819,-635.3460352717173,-2736.669626674877,974.8030463159536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
